customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7317,Caitlin Cummings,johnsonkevin@example.net,Canada,2023-01-05,Basic,636.94
7318,Wesley Anderson,lopezerica@example.net,Lesotho,2024-12-09,Basic,76.61
7319,Kristen Watson,michaeljohnson@example.org,Brunei Darussalam,2020-10-20,Standard,1505.44
7320,Matthew Jenkins,richardperry@example.com,Northern Mariana Islands,2023-01-16,Standard,2400.72
7321,Jennifer Morgan,tcross@example.net,Barbados,2024-12-15,Premium,11292.45
7322,Karen Neal,melissa13@example.net,Norway,2024-12-27,Premium,13041.47
7323,Elizabeth Edwards,john29@example.com,Luxembourg,2022-02-18,Standard,1183.43
7324,John Stewart MD,amberdavis@example.net,Mayotte,2022-07-07,Basic,514.62
7325,Jennifer Sanders,lauracochran@example.net,Belgium,2020-01-31,Basic,182.03
7326,David Rodriguez,kennethleon@example.com,Albania,2023-10-01,Standard,1559.82
7327,Megan Green,jonesemily@example.net,Eritrea,2024-03-26,Basic,173.08
7328,Terri Patterson,vanessa65@example.org,Cocos (Keeling) Islands,2020-07-26,Standard,2657.39
7329,Jessica Sutton,theresa07@example.com,Spain,2020-06-02,Standard,2452.91
7330,Brian Palmer,sharon62@example.net,Cuba,2020-09-21,Standard,1180.53
7331,Melvin Nguyen,daniel82@example.org,Romania,2020-10-14,Standard,2739.95
7332,Cindy Brown,tony05@example.net,Japan,2023-04-27,Basic,624.72
7333,William Fuentes,rmiller@example.net,United States Virgin Islands,2024-10-12,Standard,857.33
7334,Colleen Ayala,jonathan46@example.com,South Georgia and the South Sandwich Islands,2024-02-17,Standard,1148.86
7335,Janice Dennis,williamhernandez@example.net,Chad,2024-12-09,Standard,2353.98
7336,Ashlee Mitchell,sarasosa@example.com,Northern Mariana Islands,2023-08-31,Basic,632.04
7337,Caitlin Williams,christophergross@example.net,India,2023-03-15,Standard,771.71
7338,Kayla West,nina47@example.net,Jordan,2023-09-14,Standard,938.35
7339,Sydney Gonzalez,ellisamanda@example.org,Iraq,2024-11-22,Premium,8530.98
7340,Danielle Wilson,phillipmorrison@example.net,Belize,2024-09-17,Basic,603.56
7341,Pamela Parks,cooperjennifer@example.net,Peru,2023-01-23,Standard,2781.06
7342,Tristan Smith,chris19@example.net,Myanmar,2022-12-30,Standard,2619.47
7343,Stephen Guzman,diane11@example.com,France,2024-05-10,Basic,707.77
7344,Bobby Anderson,scollins@example.com,Belgium,2021-04-22,Premium,4850.57
7345,Dr. Kelly Murphy,debrajohnson@example.org,Australia,2020-05-07,Standard,2568.58
7346,Haley Vega,reginahawkins@example.org,Argentina,2022-03-16,Standard,1039.66
7347,Matthew Aguilar,jonathanjohnson@example.org,Tuvalu,2021-01-19,Standard,2039.1
7348,Brittany Sims,elizabeth99@example.net,South Georgia and the South Sandwich Islands,2021-06-15,Standard,2999.06
7349,Judith White,craigrogers@example.net,Barbados,2023-07-03,Standard,2133.08
7350,Jeffrey Ramos,adamserica@example.org,Saint Pierre and Miquelon,2020-08-27,Premium,8140.85
7351,Samantha Cole,kaufmanmarco@example.net,Aruba,2020-03-16,Premium,11372.95
7352,Jasmine Hernandez,jeffreyward@example.net,Fiji,2022-01-20,Premium,8545.13
7353,Kathryn Washington,medinalauren@example.com,Serbia,2021-02-09,Basic,595.08
7354,Melissa Campbell,christopheryoung@example.net,Hong Kong,2023-12-28,Standard,2956.85
7355,Lance Day,zwilliams@example.org,Kyrgyz Republic,2024-05-26,Standard,293.72
7356,Geoffrey Myers,patrickrodriguez@example.net,South Africa,2024-01-21,Standard,2360.78
7357,Kara Zimmerman,bgarcia@example.org,Taiwan,2024-06-30,Basic,71.83
7358,Diana Oconnor,william00@example.net,Jersey,2023-04-02,Premium,9279.59
7359,Bruce Bennett,wyatt85@example.com,Saint Helena,2020-10-13,Standard,671.86
7360,Jeffrey Henderson,angela67@example.com,Malta,2023-10-03,Standard,1361.24
7361,Crystal Taylor,zmiranda@example.org,New Zealand,2022-09-06,Standard,1298.14
7362,Darrell Myers,baxterashley@example.org,Brunei Darussalam,2022-09-18,Basic,700.8
7363,Alex Mueller,ojoyce@example.com,Saint Helena,2022-06-02,Basic,617.24
7364,Martin Vang,michellefranco@example.net,Comoros,2020-11-04,Basic,622.47
7365,Kimberly Cole,craigshannon@example.com,Barbados,2023-04-24,Premium,8322.43
7366,Erica Beard,bryantstephanie@example.org,Portugal,2022-03-29,Premium,2726.66
7367,David Gutierrez,mark56@example.com,Cyprus,2024-02-16,Premium,8209.14
7368,Nicole Clark,theresaarnold@example.org,Cote d'Ivoire,2020-12-22,Basic,179.74
7369,Brenda Keller,nicoleclark@example.org,United Kingdom,2021-09-05,Basic,492.97
7370,Pedro Davis,travisbrady@example.net,Mexico,2024-01-13,Basic,45.26
7371,Stephanie Turner,thart@example.net,Cuba,2022-07-28,Standard,2589.44
7372,Mr. Peter Thompson II,kbass@example.net,Cuba,2021-10-15,Basic,221.96
7373,Lori Erickson,carla12@example.net,Bulgaria,2022-08-15,Standard,372.02
7374,Melanie Anderson,pamelajones@example.org,Kenya,2023-08-07,Basic,744.43
7375,Dustin Ware,mmccarthy@example.net,Belgium,2024-08-21,Standard,1525.54
7376,Angela Perez,amandagonzalez@example.com,Mozambique,2022-03-31,Premium,8762.54
7377,Erik Allen,kendrahoffman@example.org,Dominican Republic,2024-06-16,Premium,11016.64
7378,Melissa Klein,sheilahart@example.org,United States Virgin Islands,2021-10-25,Basic,11.67
7379,Jesus Wang,sherylsullivan@example.com,Saint Helena,2024-01-13,Standard,647.58
7380,Diane Nunez,obriennicole@example.com,Benin,2020-10-23,Standard,1942.49
7381,Michelle Herrera,breweralexander@example.net,Zimbabwe,2021-12-18,Standard,284.56
7382,Donna Villanueva,frankyoung@example.net,Niger,2024-06-15,Standard,2572.13
7383,Jonathan Joseph PhD,dawnthomas@example.org,United States of America,2021-12-03,Basic,61.3
7384,Whitney Hansen,sellerstimothy@example.org,Cameroon,2024-02-06,Premium,2576.81
7385,Brenda Jacobson,vevans@example.com,Maldives,2023-06-10,Premium,2162.71
7386,Andrew Weber,joseph08@example.net,Costa Rica,2021-10-01,Basic,606.63
7387,Todd Wright,john42@example.com,Netherlands Antilles,2022-09-05,Standard,1291.22
7388,Anna Crawford,ana77@example.org,Cape Verde,2022-07-09,Premium,11011.74
7389,Carlos Santiago,christophermorrison@example.com,Kazakhstan,2022-04-21,Premium,13137.21
7390,Linda Davis,danielle97@example.net,Romania,2021-06-19,Standard,1996.5
7391,Tanya Allen,rachel02@example.com,Cambodia,2020-08-15,Standard,1665.63
7392,Frank Mcdaniel,danielstark@example.org,Jamaica,2021-09-25,Premium,4262
7393,Elaine Huang,dmcguire@example.com,Syrian Arab Republic,2023-10-22,Standard,1363.25
7394,Kimberly Perry,ohowe@example.net,Kazakhstan,2024-12-04,Basic,717.42
7395,Kristine Butler,turnerkayla@example.com,Haiti,2024-01-26,Basic,428.63
7396,Kimberly Davis,barkerpamela@example.org,Australia,2024-11-21,Basic,584
7397,Kelsey Gould,samantha23@example.org,Iceland,2020-10-07,Standard,365.55
7398,Brian Gutierrez,megannguyen@example.org,Ghana,2022-11-11,Standard,2862.01
7399,Stephanie Guerra,gallowaykyle@example.com,Western Sahara,2021-05-12,Basic,715.25
7400,Jacob Barnes,brooksbradley@example.com,Norway,2022-04-14,Basic,524.48
7401,Natalie Barrett,wellssabrina@example.com,Brunei Darussalam,2024-02-22,Standard,1309.45
7402,Olivia Mendoza,prestonmaria@example.net,Mayotte,2020-07-11,Standard,667.96
7403,Erin Martinez,eugenewiggins@example.net,Tunisia,2024-05-21,Standard,2173.76
7404,Brian Hall,marcpearson@example.org,Pitcairn Islands,2020-11-06,Standard,187.06
7405,Amy Castillo,jsmith@example.org,Sweden,2023-09-11,Standard,1404.78
7406,Joshua Gonzalez,kimtaylor@example.net,Belize,2024-10-31,Premium,7601.49
7407,Sandra Wood,englishsheila@example.net,Cook Islands,2023-05-15,Basic,68.49
7408,Zachary Farrell,cody14@example.org,Guam,2021-07-01,Standard,1805.9
7409,Colleen Reeves,espinozadeborah@example.net,Montserrat,2021-02-23,Standard,1909.81
7410,Eric Reed,shaun46@example.net,French Polynesia,2021-09-21,Standard,1711.73
7411,Christina Hall,lisa30@example.net,Papua New Guinea,2020-12-20,Basic,369.32
7412,Mia Kelley,masonmichael@example.net,Guernsey,2021-01-31,Basic,246.45
7413,Aaron Marks,carrieward@example.net,Panama,2024-08-26,Premium,11660.71
7414,Paul Lara,cheryl94@example.org,Kenya,2021-03-13,Standard,134.53
7415,Cynthia Jones,heidijames@example.com,Guadeloupe,2021-04-01,Standard,1640.15
7416,Juan Dillon,foleypatricia@example.org,Northern Mariana Islands,2021-05-06,VIP,380.92
7417,Jacqueline Stephens,karla92@example.com,Nepal,2024-10-06,Standard,2546.61
7418,Daniel Lopez,randy18@example.org,Pitcairn Islands,2024-09-13,Basic,601.28
7419,Todd Garcia,kwilson@example.org,Brazil,2024-12-04,Standard,1343.83
7420,Amanda Chavez,joshuasmith@example.com,Solomon Islands,2022-07-28,Premium,1030.26
7421,Michael Fisher,garciaanthony@example.net,Spain,2021-10-20,Premium,6745.34
7422,Patricia Dickerson,ttrujillo@example.net,Saint Kitts and Nevis,2024-02-10,Premium,5154.03
7423,Christina Davis,jeffrey39@example.com,Tonga,2022-06-14,Standard,2287
7424,Christina Snyder,david86@example.org,South Africa,2023-01-13,Standard,1616.85
7425,Matthew Scott,hurstdanielle@example.org,Antigua and Barbuda,2023-06-30,Basic,737.32
7426,Kenneth Snyder,benjamin02@example.org,Monaco,2020-09-30,Premium,2136.32
7427,Paul Smith,pwatson@example.com,Romania,2022-01-15,Basic,353.98
7428,Debbie Taylor,michaelfuller@example.net,Argentina,2024-11-06,Premium,14226.04
7429,Caitlin Hamilton,danielturner@example.org,Tunisia,2021-11-04,Standard,1278.18
7430,Kayla Jones,shelbyfletcher@example.com,Liechtenstein,2024-07-29,Basic,640.02
7431,Kevin Lopez,vsalazar@example.org,Niger,2021-05-17,Basic,66.19
7432,Sabrina Smith,maria57@example.org,Somalia,2020-06-13,Standard,1132.27
7433,Henry Moran,alexrobinson@example.net,Faroe Islands,2023-07-08,Basic,7.46
7434,Heidi Bradley,hannahblack@example.com,French Guiana,2023-01-19,Premium,7970.04
7435,Michael Knox,danielbaker@example.org,Cambodia,2020-03-20,Premium,12947.46
7436,Crystal Smith,gibbslaura@example.org,New Caledonia,2024-11-17,Standard,774.16
7437,Brian Evans,kcooper@example.com,Mauritania,2022-08-24,Premium,2985.43
7438,Carol Christian,johnnytorres@example.net,Western Sahara,2022-08-22,Standard,863.45
7439,Todd Cook,sara75@example.com,Angola,2022-03-15,Standard,2993.56
7440,Brittany Perez,allisonferguson@example.org,Uzbekistan,2024-08-13,Basic,194.05
7441,David Bryant,perkinsmark@example.net,Mauritania,2020-07-03,Basic,307.09
7442,Alyssa Perez,reginamartinez@example.com,Czech Republic,2021-01-22,Basic,356.69
7443,Edward Ferguson,abriggs@example.org,Senegal,2023-06-07,Basic,118.17
7444,Michelle Rowe,nthompson@example.org,Cook Islands,2020-06-12,Premium,6660
7445,Pamela Goodwin,nbrown@example.com,Dominican Republic,2023-04-04,Premium,12751.55
7446,Brenda Rasmussen,anthony65@example.com,Mexico,2021-03-06,Standard,2279.49
7447,Christopher Richardson,martinjennifer@example.org,British Indian Ocean Territory (Chagos Archipelago),2021-02-07,Standard,1354.63
7448,Brett Gomez,jennifer05@example.net,Pitcairn Islands,2022-09-06,Standard,2509.86
7449,Dawn Hopkins,thomasfreeman@example.com,United Kingdom,2024-09-10,Standard,2673.42
7450,Laurie Green,,Singapore,2020-10-30,Standard,242.32
7451,Sheila Bowen,kennethjohnson@example.org,Turks and Caicos Islands,2023-06-15,Standard,502.55
7452,Dustin Ortiz,jaygreen@example.org,South Africa,2024-08-14,Standard,2455.09
7453,Kaitlyn Jackson,marc63@example.com,Norfolk Island,2022-10-14,Standard,2463.73
7454,Stephanie Wilson,steven71@example.net,Azerbaijan,2020-02-02,Standard,1793.81
7455,Suzanne Cunningham,karenbrewer@example.org,Niger,2021-02-22,Basic,619.37
7456,Jennifer Taylor,jacqueline41@example.net,Afghanistan,2020-02-04,Standard,394.52
7457,Sarah White,nathan59@example.net,Sao Tome and Principe,2020-12-05,Basic,265.6
7458,Whitney Smith,oharrell@example.com,Switzerland,2022-09-13,Basic,607.33
7459,Crystal Roberts,nathanielgould@example.com,Bouvet Island (Bouvetoya),2022-11-17,Premium,7232.01
7460,Edgar Sanchez,alyssa04@example.org,Sierra Leone,2024-04-07,Standard,2298.03
7461,Kimberly Small,edwardjones@example.org,Iraq,2022-07-30,Standard,2098.68
7462,Francisco Bright,thomas49@example.org,Indonesia,2024-08-01,Standard,1033.77
7463,Darren Dougherty,rossabigail@example.com,Aruba,2022-09-01,Premium,3834.97
7464,Roy Vargas,josephbautista@example.net,Turkey,2022-04-26,Basic,366.73
7465,Diana Trujillo,michaeloliver@example.com,Trinidad and Tobago,2024-10-01,Basic,645.8
7466,Robert Harmon,edward62@example.com,Korea,2021-03-25,Premium,9343.8
7467,Tina Ryan,sarahnavarro@example.org,Benin,2024-12-10,Standard,419.76
7468,Austin Davis,lgonzales@example.org,British Indian Ocean Territory (Chagos Archipelago),2023-03-02,Premium,521.17
7469,Maria Banks,ltravis@example.com,Sudan,2021-08-17,Basic,433.85
7470,Derek Mendoza,andrewramirez@example.org,Uganda,2023-12-12,Standard,2801.5
7471,Tyler Simon,dchapman@example.net,Bolivia,2022-12-10,Premium,3612.84
7472,Brenda Ross,john60@example.com,Cyprus,2022-09-08,Basic,558.78
7473,William Lawrence,jaredrobinson@example.net,Moldova,2022-06-25,Standard,290.04
7474,Angela Porter,elizabethdiaz@example.com,Cyprus,2023-07-04,Standard,2111.59
7475,Angela Gordon,wspencer@example.org,Saint Vincent and the Grenadines,2021-02-04,Standard,838.11
7476,James Ponce,vkim@example.net,Peru,2021-01-23,Standard,191.1
7477,Anthony Kirk,linda00@example.net,French Polynesia,2021-02-21,Standard,2222.02
7478,Michael Bryant,brendafarrell@example.com,Singapore,2023-02-20,Standard,768.43
7479,Sarah Garcia DVM,rebeccapark@example.net,Western Sahara,2022-01-08,Standard,2309.89
7480,Jeremy Clay,ashleyfernandez@example.com,Djibouti,2023-12-18,Basic,327.81
7481,Sonia Oconnor,bchavez@example.org,Nigeria,2022-03-10,Standard,912.54
7482,David Watson,aallen@example.org,Somalia,2020-05-04,Basic,132.34
7483,Heather Smith,curtisjoshua@example.net,Congo,2021-05-07,Standard,2471.46
7484,Crystal Mason,davisstephen@example.org,South Africa,2024-10-17,Basic,62.7
7485,Bonnie Cochran,fharper@example.com,Timor-Leste,2022-01-02,Standard,873.97
7486,Lauren Shaw,hmartinez@example.org,Holy See (Vatican City State),2022-07-27,Basic,25.69
7487,Barry Simmons,clayandrea@example.org,Bulgaria,2024-08-22,Standard,470
7488,Kristina Thomas,erinphillips@example.com,Jersey,2021-08-11,Premium,3729.61
7489,Michael Nguyen,xhale@example.net,Jersey,2024-01-08,Premium,6428.91
7490,Willie Sweeney,teresa04@example.org,Mayotte,2021-08-19,Premium,7292.42
7491,Christina Webster,jamesnovak@example.net,Mali,2024-12-08,Basic,296
7492,Marcus Joseph,kimwu@example.org,Korea,2022-08-08,Basic,398.68
7493,David Grant,swallace@example.org,Kenya,2022-10-19,Basic,771.55
7494,Ethan Tran,stephanie70@example.net,Suriname,2022-02-02,Premium,1480.79
7495,Elizabeth Moore,ryancharles@example.com,Portugal,2021-05-15,Basic,154.92
7496,Charles Sampson,qlove@example.com,Bouvet Island (Bouvetoya),2022-12-06,Basic,300.35
7497,Sarah Jones,cortiz@example.com,Djibouti,2024-03-26,Standard,2303.45
7498,Ashley Blackburn,middletonsamantha@example.net,Latvia,2022-09-25,Standard,2935.42
7499,James Barnett,whitealexander@example.net,Uruguay,2024-03-21,Standard,845.24
7500,Michael Parker,jeffjackson@example.org,Guam,2022-06-20,Premium,11977.84
7501,Charles Morrison,martinjordan@example.com,Palau,2023-12-12,Standard,1572.74
7502,Charlene Garrett,joyceshannon@example.org,Guyana,2021-02-08,Basic,677.37
7503,Robert Hoover,daniel39@example.com,Grenada,2020-10-19,Premium,8576.18
7504,Christopher Neal,wallaceperry@example.com,Saint Barthelemy,2022-01-07,Standard,446.7
7505,Connie Turner,anthony92@example.com,Cameroon,2023-06-25,Standard,2960.22
7506,Lisa Olson,uhernandez@example.net,Saint Kitts and Nevis,2020-04-12,Basic,143.12
7507,Steven Mitchell,melissasullivan@example.com,Dominica,2024-08-20,Basic,403.75
7508,Katrina Valentine,shawn99@example.org,Israel,2021-09-05,Basic,299.58
7509,Monica Payne,jeffreybridges@example.org,Bahamas,2022-02-19,Standard,671.05
7510,Kenneth Simpson,walkerrobert@example.com,Mauritius,2020-06-26,Standard,1531
7511,Amy Horne,irobertson@example.org,Comoros,2022-09-24,Standard,2414.76
7512,Brenda Pham,cwilliamson@example.com,Comoros,2022-03-12,Standard,1004.19
7513,Kimberly Porter,ballwilliam@example.net,Guam,2021-07-17,Premium,4600.75
7514,Philip Yu,ddavidson@example.org,Montenegro,2024-09-13,Standard,1060.77
7515,Julia Gill,kingchristopher@example.net,Zimbabwe,2023-12-03,Basic,672.39
7516,Carmen Velez,pdaniel@example.net,Tuvalu,2024-09-30,Standard,1019.21
7517,Eric Glover,kathy32@example.org,Antigua and Barbuda,2024-06-12,Basic,673.81
7518,Melissa Vega,ydiaz@example.org,Qatar,2021-12-23,Standard,349.66
7519,Cheryl Walker,nwarren@example.org,French Southern Territories,2024-06-25,Standard,1641.51
7520,Stephanie Brown,samuel46@example.com,Germany,2021-06-22,Premium,12519.11
7521,Katelyn Jackson,christopher41@example.com,Turkmenistan,2023-06-17,Premium,7601.79
7522,Jesus Lee,thompsonjeremy@example.org,Saint Lucia,2022-10-28,Standard,2890.14
7523,Laura Moore,spatrick@example.com,Brazil,2023-12-19,Standard,2362.19
7524,Anthony Murphy,jasminewilliams@example.com,United States of America,2020-07-31,Premium,2342.01
7525,William Martinez,nmoore@example.com,Azerbaijan,2020-09-12,Premium,8374.8
7526,Russell Henry,jose32@example.com,Congo,2023-08-31,Standard,867.47
7527,Abigail Nash,brockmartha@example.org,United States Minor Outlying Islands,2022-01-14,Basic,703.53
7528,Theresa Molina MD,bradleyhernandez@example.org,Serbia,2022-09-19,Basic,377.75
7529,Shawn Johnson,kristin03@example.net,Malaysia,2021-03-05,Standard,264.16
7530,Alan Martin,james62@example.net,Kuwait,2020-01-13,Premium,9673.24
7531,Donald Martinez,margaret97@example.net,Poland,2021-11-17,Premium,6325.74
7532,Kimberly Rogers DDS,pweber@example.org,Hong Kong,2023-05-23,Premium,4020.32
7533,Amanda Duffy,mpalmer@example.net,Saint Barthelemy,2022-07-04,Standard,982.07
7534,Timothy Ochoa,gaysarah@example.net,Taiwan,2023-08-01,Premium,1573.17
7535,Tara Mueller,nicolegarcia@example.net,Swaziland,2021-04-30,Standard,1663.5
7536,Erin Miller,cooklisa@example.com,Saint Barthelemy,2022-01-18,Basic,772.5
7537,Gail Wallace,clarkcharles@example.org,New Caledonia,2023-01-04,Standard,704.13
7538,Joshua Wilkinson,,Micronesia,2022-12-17,Basic,665.75
7539,Erika White,uharvey@example.net,Syrian Arab Republic,2020-11-16,Premium,14409.53
7540,Vincent Williams,marcus88@example.com,Netherlands Antilles,2021-06-16,Standard,1043.41
7541,Samantha Herring,hughesbrent@example.org,Mozambique,2024-01-29,Basic,703.16
7542,Karen Rice,christy84@example.com,Tanzania,2024-07-19,Standard,2605.58
7543,Andrew Kramer,duncanmichael@example.com,Australia,2020-06-07,Standard,2564.62
7544,Mathew Garcia,lopezaaron@example.com,Lao People's Democratic Republic,2020-03-12,Basic,577.04
7545,Mr. Tyler Shaw Jr.,andrewbooker@example.org,Costa Rica,2021-03-23,Standard,1521.29
7546,James Escobar,jbrown@example.net,Lithuania,2021-09-02,Standard,1955.75
7547,Heather Fernandez,thorntondouglas@example.net,Kiribati,2020-11-16,Standard,2362.25
7548,Ashley Walker,jeffrey32@example.net,Guinea-Bissau,2024-09-19,Premium,6713.26
7549,Kristina Harrington,torreschristian@example.org,Libyan Arab Jamahiriya,2021-06-27,Premium,3195.13
7550,Chad Anderson,davismary@example.com,Gabon,2023-03-25,Premium,6647.16
7551,Emily Knapp,alexis46@example.net,Barbados,2024-01-29,Basic,485.27
7552,Michael Price,beardtroy@example.org,Tuvalu,2023-12-16,Standard,2371.42
7553,Mr. Ryan Burns,shepardcynthia@example.com,Wallis and Futuna,2024-01-13,Standard,1202.42
7554,Eric Dodson,brianwilliams@example.net,Christmas Island,2022-07-20,Standard,2253.37
7555,Rachel Smith,sandra12@example.org,Kenya,2020-01-23,Standard,2937.96
7556,Tina Mccarty,rachelavila@example.org,Iran,2020-06-20,Basic,758.7
7557,George Holloway,mooreallen@example.org,Belize,2020-05-01,Standard,2664.41
7558,Kendra Graham,cpatterson@example.com,Hungary,2024-05-27,Standard,1582.06
7559,Steven Rasmussen,patrickclark@example.org,Antigua and Barbuda,2022-08-30,Basic,656.07
7560,Kelly Davis,james99@example.net,Nepal,2022-06-28,Basic,226.61
7561,Joseph Potts,joneskevin@example.org,Vanuatu,2024-11-04,Basic,160.7
7562,Sonya Brown,thomasunderwood@example.net,Bulgaria,2024-04-01,Standard,2649.41
7563,James Medina,christophercosta@example.com,Fiji,2021-08-22,Premium,12726.56
7564,Raymond Romero,johnayala@example.net,Congo,2022-09-15,Standard,1530.11
7565,Sandra Reynolds,terri77@example.org,Yemen,2024-11-03,Standard,2787.68
7566,Johnathan Scott,cassandrabanks@example.org,Djibouti,2023-01-16,Basic,334.57
7567,Travis House,holmesgina@example.net,France,2021-12-10,Premium,1819.21
7568,Hunter Chapman,rhondaking@example.com,Anguilla,2021-02-06,Standard,1810.94
7569,Mikayla Russell,elizabeth26@example.org,United States of America,2024-08-30,Basic,496.56
7570,Jessica Aguilar,joshuawalker@example.net,Peru,2023-01-21,Basic,29.73
7571,Brooke Morgan,lopezmichelle@example.org,Belize,2023-04-25,Standard,2696.71
7572,Debra Graham,jessica04@example.org,Ethiopia,2020-02-20,Basic,556.4
7573,Charles Byrd,nicholas61@example.com,Azerbaijan,2021-11-19,Premium,1582.23
7574,Edward Johnson,gonzaleskevin@example.com,Uganda,2020-07-26,Standard,569.39
7575,Michael Nixon,kimberly31@example.org,Nicaragua,2024-06-01,Premium,10984.75
7576,Nicole Clark,tim69@example.org,Lithuania,2024-01-14,Basic,510.92
7577,John French,kelsey24@example.org,Liberia,2021-01-04,Basic,687.1
7578,Rachel Jones,xbowman@example.org,Burkina Faso,2023-03-16,Premium,5335.15
7579,Kathy Simmons,mooremary@example.net,New Zealand,2020-03-16,Premium,6668.69
7580,Kristen West,donna81@example.net,Georgia,2021-08-11,Standard,2970.06
7581,Amanda Mann,thompsonstephen@example.com,Bermuda,2020-04-24,Standard,1686.01
7582,Elizabeth Johnson,mkennedy@example.org,Gibraltar,2022-10-10,Basic,647.68
7583,Taylor Gordon,abigail06@example.org,Falkland Islands (Malvinas),2022-10-20,Premium,6378.31
7584,Tom Hughes,ogilbert@example.net,Slovenia,2020-11-21,Basic,513.09
7585,Nancy Stafford,spearsanthony@example.com,Bouvet Island (Bouvetoya),2021-04-29,Standard,547.96
7586,Carl Johnson,wmason@example.com,Kyrgyz Republic,2024-12-10,Standard,1410.88
7587,Aimee Fisher,bduarte@example.net,Canada,2024-06-19,Premium,11020.2
7588,Cheryl Martinez,rosskayla@example.net,Monaco,2024-07-12,Basic,491.02
7589,Robert Fernandez,sierra23@example.com,French Polynesia,2023-06-02,Standard,642.91
7590,Holly Velazquez,briannasmith@example.com,Mayotte,2021-04-14,Standard,1185.22
7591,Robin Robinson,mary52@example.com,Svalbard & Jan Mayen Islands,2023-10-23,Standard,2444.58
7592,Gina Williams,maria10@example.net,Iran,2021-04-11,Basic,576.56
7593,Pamela Smith,laneashley@example.net,Eritrea,2024-05-24,Basic,136.87
7594,Mark Delgado,rogersalisha@example.net,Egypt,2024-03-05,Basic,247.98
7595,Travis Serrano,jacksondaniel@example.net,San Marino,2023-11-06,Standard,574.29
7596,Wesley Meyers,lisalynch@example.net,Cocos (Keeling) Islands,2023-11-05,Basic,116.48
7597,Sarah Scott,bbarr@example.net,Namibia,2021-10-05,Standard,640.67
7598,Anna Reeves,blevinssavannah@example.com,Eritrea,2021-11-30,Basic,63.12
7599,Kristen Lopez,vpratt@example.org,Germany,2024-12-05,Standard,2639.24
7600,Daniel Fry,xgill@example.com,Finland,2021-07-25,Standard,263.95
7601,Diane Haynes,brianphillips@example.org,Jersey,2023-01-08,Basic,450.4
7602,Julie Burgess,lisa66@example.net,Tonga,2022-10-31,Basic,424.67
7603,Randall Mahoney,ehart@example.com,Uruguay,2020-12-17,Standard,149.99
7604,William Parker,woodwilliam@example.com,Israel,2022-07-12,Standard,237.61
7605,Raymond Stanton,kcantu@example.net,Zambia,2024-03-18,Basic,774.65
7606,Sarah Glenn,kaitlyn73@example.org,Korea,2022-07-22,Basic,326.38
7607,Joshua Johnson,ugeorge@example.net,Reunion,2024-09-04,Basic,785.65
7608,Vernon Crawford,rodriguezbriana@example.net,Japan,2022-05-12,Premium,11797.14
7609,Sheena Torres,laura21@example.com,French Guiana,2023-06-29,Standard,1563.73
7610,Marissa Edwards,james86@example.net,French Polynesia,2023-11-07,Basic,718.33
7611,Sarah Barker,contrerasnicole@example.com,Botswana,2024-05-14,Basic,525.36
7612,Jacqueline Macdonald,yolanda73@example.net,Tonga,2022-11-27,Basic,630.04
7613,Mark Love,hday@example.org,Guatemala,2020-06-30,Standard,2864.48
7614,Angela Banks,veronicaburton@example.org,Slovenia,2022-01-12,Standard,2965.22
7615,Dr. Daniel Jacobson,xdawson@example.net,Finland,2024-08-11,Standard,743.96
7616,Kathryn Stanton,dlong@example.net,Puerto Rico,2022-12-08,Basic,619.92
7617,Kevin Ortiz,okelly@example.com,Argentina,2023-08-18,Standard,1773.6
7618,Ashley Schultz,wbarton@example.org,Benin,2021-08-11,Standard,351.44
7619,Emily Sampson,lori06@example.org,Cape Verde,2020-12-29,Basic,767.27
7620,Kevin Mercado,ryanperry@example.com,Uzbekistan,2024-01-15,Basic,75.38
7621,Dr. Jesse Branch,jasonpacheco@example.org,Hong Kong,2022-01-07,Standard,2596.43
7622,Vanessa Gonzalez,lhogan@example.com,Congo,2023-08-29,Basic,87.6
7623,Jonathan Jones,paigewilliams@example.com,Moldova,2022-09-19,Premium,6182.13
7624,Joan Henderson,esparzatammy@example.net,Benin,2021-03-26,Premium,12633.02
7625,Misty Harrison,joneschristine@example.net,Croatia,2020-10-18,Standard,497.19
7626,Patricia Goodman,gina41@example.com,Falkland Islands (Malvinas),2022-06-20,Premium,4217.38
7627,John Rodriguez,smithdanielle@example.net,India,2022-01-22,Basic,31.41
7628,Christopher Rivera,brendangreen@example.com,Latvia,2022-05-03,Basic,504.8
7629,Katrina Ross,christine22@example.org,Tonga,2024-11-14,Premium,11822.63
7630,Amy Hammond,jennifer97@example.net,Korea,2020-02-16,Basic,587.08
7631,Brian Nelson,millerdominique@example.org,Cote d'Ivoire,2020-11-12,Standard,557.37
7632,Theresa Smith,jkey@example.com,Thailand,2024-04-30,Basic,482.07
7633,Andrea Porter,mary66@example.net,Latvia,2023-11-24,Basic,412.6
7634,Alyssa Stanley,lloydcheryl@example.org,British Virgin Islands,2023-11-27,Standard,479.33
7635,Jeffrey Rodriguez,billyprice@example.com,Madagascar,2021-10-28,Premium,9285.51
7636,Stephen Drake,adkinsemily@example.net,Bhutan,2020-06-29,Premium,7715.31
7637,Jason Gardner,deckerrobert@example.com,Reunion,2024-08-25,Standard,2518.14
